PDB code,Resolution,Clashscore,Rotamer outliers [%],Ramachandran outliers [%],RSRZ outliers [%],Year,Contains protein,R [%],R free [%],Deposition date,Journal,ISSN,Q1,Q1_min,Q1 percentile,Q1_min percentile
4nyc,3.15,11.98,,,0.0,2013.0,False,20.19,26.39,2013-12-10,CELL CHEM BIOL,1074-5521,0.44611888530080135,0.29547900968783636,0.39092213850017943,0.587908144958737
4nyb,3.1,20.01,,,2.53,2013.0,False,18.83,24.88,2013-12-10,CELL CHEM BIOL,1074-5521,0.29230953235258944,0.175816289917474,0.15105848582705417,0.40204520990312165
4nya,2.65,16.83,,,3.21,2013.0,False,22.509999999999998,27.3,2013-12-10,CELL CHEM BIOL,1074-5521,0.2127137902164813,0.1969860064585576,0.08252601363473269,0.4416935773232867
4nyd,2.9,21.38,,,5.06,2013.0,False,19.97,25.729999999999997,2013-12-10,CELL CHEM BIOL,1074-5521,0.21026193039110153,0.1128453534266236,0.08073196986006459,0.277897380696089
4o41,1.2,1.21,,,2.44,2013.0,False,14.7,21.2,2013-12-18,NUCLEIC ACIDS RES,0305-1048,0.6370051429254874,0.2502691065662002,0.7448869752421959,0.5220667384284177
4o5x,1.6,10.87,,,4.55,2013.0,False,24.764,26.863999999999997,2013-12-20,ACTA CRYST D,0907-4449,0.24859466570984334,0.1322210261930391,0.1090778614998206,0.3148546824542519
4o5z,1.75,5.17,,,0.0,2013.0,False,22.759999999999998,26.349,2013-12-20,ACTA CRYST D,0907-4449,0.535880875493362,0.299605310369573,0.5525654825977754,0.5958019375672766
4o5w,1.6,15.66,,,0.0,2013.0,False,22.48,25.53,2013-12-20,ACTA CRYST D,0907-4449,0.44719531156560216,0.25080731969860065,0.3943308216720488,0.5231431646932185
4o5y,1.75,1.29,,,0.0,2013.0,False,22.875,26.858999999999998,2013-12-20,ACTA CRYST D,0907-4449,0.6042339433082167,0.2518837459634015,0.6860423394330821,0.5242195909580194
4ocb,0.75,4.76,,,0.0,2014.0,False,12.2,13.4,2014-01-08,ACTA CRYST D,0907-4449,0.7709604114340389,0.6171510584858271,0.9128094725511302,0.8625762468604234
4ocd,2.1,23.26,,,0.0,2014.0,False,23.613999999999997,25.102999999999998,2014-01-08,ACTA CRYST D,0907-4449,0.4280588446358091,0.14208826695371368,0.35522066738428415,0.33745963401506995
4oji,2.3,0.57,,,0.0,2014.0,False,17.97,20.28,2014-01-21,NAT CHEM BIOL,1552-4450,0.8151536897500299,0.7104413347685683,0.9556871187656979,0.9535342662360962
4okl,1.65,0.0,,,0.0,2014.0,False,22.67,24.25,2014-01-22,ACTA CRYST F,1744-3091,0.7282023681377826,0.5290635091496233,0.8659849300322928,0.8135988518119842
4oqu,3.2,3.73,,,0.0,2014.0,False,19.57,22.63,2014-02-10,PNAS,0027-8424,0.6993182633656261,0.6853247219232149,0.8327951202009329,0.8959454610692501
4p1d,1.55,0.0,,,0.0,2014.0,False,23.16,25.85,2014-02-26,TO BE PUBLISHED,,0.6674440856356895,0.3467886616433441,0.7899174739863652,0.6566200215285253
3wru,2.3,2.57,,,7.14,2014.0,False,24.9,26.200000000000003,2014-02-27,ACS CHEM BIOL,1554-8929,0.38320775026910653,0.07409400789379261,0.28058844635809116,0.1880157875852171
4cs1,2.0,0.0,,,0.0,2014.0,False,18.44,23.44,2014-03-03,NAT COMMUN,2041-1723,0.7590001196029182,0.6214567635450305,0.9027628274129889,0.8647290993900251
4pqv,2.463,5.87,,,1.47,2014.0,False,23.03,28.349999999999998,2014-03-04,SCIENCE,0036-8075,0.35151297691663674,0.14298528884104772,0.22820236813778255,0.3388948690348044
4p3u,3.0,12.32,,,2.44,2014.0,False,29.509999999999998,30.240000000000002,2014-03-10,TO BE PUBLISHED,,0.21253438583901443,0.06781485468245425,0.08216720487979906,0.17384284176533907
4p3t,1.6,4.77,,,0.0,2014.0,False,24.77,27.060000000000002,2014-03-10,TO BE PUBLISHED,,0.5203324961129051,0.2339433082167205,0.521707929673484,0.5017940437746681
4p3s,2.3,7.48,,,2.44,2014.0,False,21.94,26.46,2014-03-10,TO BE PUBLISHED,,0.3441573974404975,0.2502691065662002,0.2181557229996412,0.5220667384284177
4p43,2.0,3.54,,,0.0,2014.0,False,24.57,27.0,2014-03-11,TO BE PUBLISHED,,0.5483793804568832,0.2396842482956584,0.5789379260853965,0.5091496232508074
4pwm,1.95,2.6,,,0.0,2014.0,False,22.128999999999998,26.721,2014-03-20,BIOCHEMISTRY,0006-2960,0.5764860662600167,0.263724434876211,0.6368855400071761,0.5409041980624327
4pzq,2.24,2.91,,,0.0,2014.0,False,23.5,25.7,2014-03-31,ANGEW CHEM,1433-7851,0.6022604951560818,0.36365267312522426,0.6820954431288123,0.6806602081090779
4p8z,3.85,7.95,,,12.77,2014.0,False,24.55,29.770000000000003,2014-04-01,PNAS,1091-6490,0.19082645616553043,0.02691065662002153,0.06602081090778615,0.07247936849659131
4p97,1.86,0.58,,,0.0,2014.0,False,21.238,19.682,2014-04-02,PNAS,1091-6490,0.8233464896543475,0.7104413347685683,0.9608898457122353,0.9535342662360962
4pco,1.32,1.59,,,6.0,2014.0,False,15.52,18.35,2014-04-15,J PHYS CHEM B,1089-5647,0.6136825738548021,0.09221385001794044,0.7050592034445641,0.2323286688195192
4pcj,1.9,0.0,,,0.0,2014.0,False,19.647000000000002,26.77,2014-04-15,NUCLEIC ACIDS RES,1362-4962,0.6387393852409998,0.26067456045927523,0.7484750627915321,0.5362396842482957
4pdq,3.0,15.23,,,0.0,2014.0,False,19.5,23.599999999999998,2014-04-21,CHEM SCI,2041-6539,0.5250568113861979,0.2569070685324722,0.5290635091496233,0.5313957660566918
4phy,3.1,26.09,,,0.0,2014.0,False,21.48,26.790000000000003,2014-05-07,PNAS,1091-6490,0.36269584977873465,0.11948331539289558,0.24614280588446358,0.28919985647649804
4qc7,1.9,0.0,,,0.0,2014.0,False,22.637,24.529,2014-05-09,BIOCHEMISTRY,0006-2960,0.7167802894390624,0.4947972730534625,0.8532472192321493,0.7933261571582346
4qio,0.95,4.42,,,0.0,2014.0,False,9.538,11.927999999999999,2014-06-01,CHEMISTRY,0947-6539,0.778794402583423,0.6349120918550413,0.918729817007535,0.873340509508432
4qjh,3.88,42.79,,,0.0,2014.0,False,18.525,23.224,2014-06-03,PNAS,0027-8424,0.46884343977993065,0.0545389307499103,0.42698241837100825,0.14029422317904558
4qjd,3.1,18.86,,,2.82,2014.0,False,19.009,28.744999999999997,2014-06-03,PNAS,0027-8424,0.18012199497667744,0.12271259418729817,0.059203444564047365,0.2956584140653032
4qk9,3.05,3.57,,,0.0,2014.0,False,18.19,22.41,2014-06-05,NAT CHEM BIOL,1552-4450,0.7084678866164335,0.6933979189092214,0.8435593828489415,0.9011481880157876
4qk8,3.05,3.67,,,4.17,2014.0,False,18.12,19.49,2014-06-05,NAT CHEM BIOL,1552-4450,0.5742734122712595,0.14818801578758523,0.6336562612127736,0.34750627915321136
4qka,3.2,6.42,,,1.69,2014.0,False,17.14,19.7,2014-06-05,NAT CHEM BIOL,1552-4450,0.5789379260853965,0.32310728381772513,0.6419088625762469,0.6255830642267671
4qkk,1.4,0.0,,,0.0,2014.0,False,14.01,15.93,2014-06-06,NAT STRUCT MOL BIOL,1545-9985,0.8721444803253199,0.7104413347685683,0.9921062073914604,0.9535342662360962
4qlm,2.721,10.45,,,1.85,2014.0,False,21.3,24.4,2014-06-12,NAT CHEM BIOL,1552-4450,0.3987561296495634,0.3067814854682454,0.30929314675278075,0.6035163257983495
4qln,2.65,16.47,,,88.89,2014.0,False,21.7,28.999999999999996,2014-06-12,NAT CHEM BIOL,1552-4450,0.11499820595622533,0.001794043774668102,0.02691065662002153,0.0046645138141370645
4ts2,2.884,10.8,,,1.12,2014.0,False,21.29,25.66,2014-06-18,NAT STRUCT MOL BIOL,1545-9985,0.3677191723478053,0.3645496950125583,0.25511302475780406,0.6822748475062792
4ts0,2.8,12.85,,,2.25,2014.0,False,20.61,23.87,2014-06-18,NAT STRUCT MOL BIOL,1545-9985,0.3830881473507954,0.26982418371008254,0.2802296376031575,0.5498744169357732
4tzy,2.57,2.63,,,0.0,2014.0,False,20.349999999999998,25.080000000000002,2014-07-11,STRUCTURE,0969-2126,0.6329984451620619,0.4384642985288841,0.7366343738787227,0.7567276641550054
4tzx,2.01,4.82,,,0.0,2014.0,False,22.39,25.66,2014-07-11,STRUCTURE,0969-2126,0.5643463700514292,0.36759956942949407,0.6142805884463581,0.6867599569429494
4u38,1.8,2.82,,,0.0,2014.0,False,21.083,25.197999999999997,2014-07-18,J AM CHEM SOC,1520-5126,0.6239684248295658,0.42339433082167205,0.721205597416577,0.746681019016864
4u37,1.55,4.47,,,0.0,2014.0,False,20.263,22.796,2014-07-18,J AM CHEM SOC,1520-5126,0.6755770840808516,0.6327592393254395,0.8001435235019735,0.871367061356297
4u34,1.35,2.24,,,0.0,2014.0,False,18.756,19.788,2014-07-18,J AM CHEM SOC,1520-5126,0.7872264083243631,0.7104413347685683,0.9289558665231432,0.9535342662360962
4u35,1.55,2.25,,,0.0,2014.0,False,18.349,21.125,2014-07-18,J AM CHEM SOC,1520-5126,0.7661762947015908,0.7104413347685683,0.9092213850017941,0.9535342662360962
4u3r,1.701,0.0,,,0.0,2014.0,False,16.46,19.759999999999998,2014-07-22,INT J MOL SCI,1422-0067,0.8426623609616074,0.7104413347685683,0.9723717258701112,0.9535342662360962
4u3o,1.8,3.89,,,0.0,2014.0,False,16.42,17.54,2014-07-22,INT J MOL SCI,1422-0067,0.7748475062791531,0.6722282023681377,0.9151417294581988,0.8909221385001794
4u3l,1.482,5.85,,,0.0,2014.0,False,16.98,18.84,2014-07-22,INT J MOL SCI,1422-0067,0.7283817725152494,0.5663796196627198,0.8665231431646933,0.8351273771080014
4u3p,1.866,3.91,,,0.0,2014.0,False,17.990000000000002,22.91,2014-07-22,INT J MOL SCI,1422-0067,0.683650281066858,0.670075349838536,0.809113742375314,0.8896663078579118
4u47,1.952,1.96,,,0.0,2014.0,False,17.2,20.669999999999998,2014-07-23,INT J MOL SCI,1422-0067,0.7805884463580911,0.7104413347685683,0.9207032651596699,0.9535342662360962
4u5m,1.5,1.02,,,0.0,2014.0,False,14.099999999999998,18.0,2014-07-25,PNAS,1091-6490,0.8370410238009808,0.7104413347685683,0.9687836383207751,0.9535342662360962
4u6l,1.9,6.75,,,0.0,2014.0,False,25.05,27.52,2014-07-29,CHEM COMMUN,1364-548X,0.47667743092931464,0.19644779332615717,0.44599928238249015,0.44079655543595264
4u6m,1.9,6.85,,,0.0,2014.0,False,20.65,23.34,2014-07-29,CHEM COMMUN,1364-548X,0.619722521229518,0.5175816289917474,0.7142088266953713,0.806243272335845
4u6k,1.5,0.0,,,0.0,2014.0,False,19.82,21.560000000000002,2014-07-29,CHEM COMMUN,1364-548X,0.8123430211697166,0.7104413347685683,0.9526372443487621,0.9535342662360962
4u78,1.501,0.0,,,0.0,2014.0,False,17.39,20.61,2014-07-30,INT J MOL SCI,1422-0067,0.8295658414065303,0.7104413347685683,0.965913168281306,0.9535342662360962
4r0d,3.676,54.87,,,2.85,2014.0,False,23.86,27.389999999999997,2014-07-30,NATURE,0028-0836,0.15572299964119124,0.03444564047362755,0.04449228561176893,0.09239325439540724
4u8b,1.31,19.35,,,4.17,2014.0,False,24.15,24.6,2014-08-01,J MED CHEM,0022-2623,0.27389068293266355,0.14818801578758523,0.13132400430570507,0.34750627915321136
4u8a,1.48,15.61,,,0.0,2014.0,False,26.63,32.21,2014-08-01,J MED CHEM,0022-2623,0.330821672048798,0.030498744169357734,0.19949766774309294,0.08198780050233226
4u8c,1.24,7.29,,,4.17,2014.0,False,27.61,33.29,2014-08-01,J MED CHEM,0022-2623,0.2235976557828011,0.01829924650161464,0.09113742375313957,0.0493362038033728
4r15,0.97,6.52,,,0.0,2014.0,False,14.38,18.490000000000002,2014-08-04,J BIOL INORG CHEM,0949-8257,0.7231192441095562,0.5357014711158953,0.8604233943308217,0.8184427700035881
4u92,1.5,0.0,,,0.0,2014.0,False,12.931000000000001,14.423,2014-08-05,NUCLEIC ACIDS RES,1362-4962,0.8774070087310131,0.7104413347685683,0.9956942949407965,0.9535342662360962
4u9m,3.13,2.09,,,0.0,2014.0,False,14.582,19.979,2014-08-06,PLOS ONE,1932-6203,0.7881234302116971,0.7104413347685683,0.9296734840330104,0.9535342662360962
4r48,2.33,3.16,,,0.0,2014.0,False,28.549999999999997,34.089999999999996,2014-08-19,ANGEW CHEM,1433-7851,0.4817007534983853,0.013993541442411194,0.45712235378543237,0.03821313240043057
4r4v,3.07,3.26,,,1.08,2014.0,False,17.87,20.4,2014-08-19,NAT CHEM BIOL,1552-4450,0.6432842961368258,0.37351991388589884,0.7549336203803373,0.6960889845712236
4r4p,3.07,9.34,,,0.0,2014.0,False,23.5,26.900000000000002,2014-08-19,NAT CHEM BIOL,1552-4450,0.45879679464178924,0.24721923214926445,0.4086831718693936,0.5175816289917474
4r49,1.28,0.0,,,0.0,2014.0,False,21.654999999999998,25.957,2014-08-19,ANGEW CHEM,1433-7851,0.6645736155962205,0.3381772515249372,0.7861499820595622,0.6481880157875852
4r4d,1.29,5.26,,,15.0,2014.0,False,26.889999999999997,31.130000000000003,2014-08-19,ANGEW CHEM,1433-7851,0.21911254634613084,0.01991388589881593,0.08647290993900252,0.05364190886257625
4r45,1.9,0.0,,,0.0,2014.0,False,28.561999999999998,34.003,2014-08-19,ANGEW CHEM,1433-7851,0.5567515847386676,0.014711158952278435,0.602081090778615,0.040186580552565486
4r44,2.695,10.04,,,0.0,2014.0,False,29.387999999999998,32.532,2014-08-19,ANGEW CHEM,1433-7851,0.3762707810070565,0.026193039110154286,0.26695371367061355,0.07032651596698959
4r4a,1.49,2.74,,,0.0,2014.0,False,20.885,23.257,2014-08-19,ANGEW CHEM,1433-7851,0.6966869991627794,0.637961966271977,0.8266953713670614,0.8740581270182992
4r47,1.85,0.0,,,7.141242253533363,2014.0,False,28.261999999999997,30.361,2014-08-19,ANGEW CHEM,1433-7851,0.3606027987082885,0.06458557588805167,0.2414782920703265,0.1652314316469322
4r6m,2.357,5.32,,,1.67,2014.0,False,21.55,24.05,2014-08-26,TO BE PUBLISHED,,0.4878603037914125,0.32597775385719413,0.4664513814137065,0.6293505561535702
4r8j,1.21,0.0,,,0.0,2014.0,False,10.9,12.5,2014-09-02,NAT CHEM,1755-4349,0.8813539050352829,0.7104413347685683,0.9971295299605311,0.9535342662360962
4rbq,1.05,0.98,,,3.12,2014.0,False,13.07,15.370000000000001,2014-09-12,TO BE PUBLISHED,,0.6804808037316109,0.20470039468963042,0.8058844635809114,0.45550771438823107
4rc0,1.13,13.28,,,20.0,2014.0,False,18.099999999999998,21.099999999999998,2014-09-13,TO BE PUBLISHED,,0.37154646573376393,0.012020093290276283,0.260853964836742,0.03283100107642627
4rby,1.19,7.63,,,0.0,2014.0,False,18.099999999999998,21.3,2014-09-13,TO BE PUBLISHED,,0.6647530199736873,0.48546824542518835,0.7865087908144959,0.7884822389666308
4rbz,1.18,10.92,,,0.0,2014.0,False,15.4,19.0,2014-09-13,TO BE PUBLISHED,,0.6579954550891042,0.3609616074632221,0.7782561894510226,0.6768927161822749
4wfm,3.1,5.13,,,0.5,2014.0,False,19.06,20.75,2014-09-15,NUCLEIC ACIDS RES,1362-4962,0.6118287286209784,0.4065303193397919,0.7018299246501615,0.7312522425547183
4wfl,2.49,1.4,,,0.0,2014.0,False,17.97,20.9,2014-09-15,NUCLEIC ACIDS RES,1362-4962,0.7900370769046764,0.7104413347685683,0.9307499102978113,0.9535342662360962
4re7,2.181,0.0,,,0.0,2014.0,False,19.25,24.169999999999998,2014-09-22,TO BE PUBLISHED,,0.7312522425547184,0.5382131324004306,0.8704700394689631,0.8205956225331899
4rge,2.89,7.26,,,1.22,2014.0,False,17.740000000000002,22.29,2014-09-30,NAT COMMUN,2041-1723,0.5342064346370051,0.3638320775026911,0.5479009687836384,0.6813778256189451
4rgf,3.2008,9.5,,,0.0,2014.0,False,23.14,27.67,2014-09-30,NAT COMMUN,2041-1723,0.43607224016265994,0.18550412630068175,0.36921420882669537,0.41944743451740224
4rhd,1.7,72.46,,,0.0,2014.0,False,22.344,22.649,2014-10-01,J AM CHEM SOC,0002-7863,0.47649802655184786,0.01829924650161464,0.4452816648726229,0.0493362038033728
4wkj,2.8,0.0,,,0.0,2014.0,False,23.837,24.204,2014-10-02,CELL CYCLE,1551-4005,0.7290993900251165,0.5317545748116254,0.8675995694294941,0.8159311087190527
4rim,2.3,0.0,,,0.0,2014.0,False,29.906,30.173,2014-10-06,NUCLEIC ACIDS RES,0305-1048,0.5748116254036598,0.0688912809472551,0.6347326874775745,0.175816289917474
4rip,2.1,0.0,,,0.0,2014.0,False,23.24,23.849999999999998,2014-10-07,NUCLEIC ACIDS RES,0305-1048,0.7448271737830403,0.5789379260853965,0.8839253677789738,0.8439181916038752
4rj1,0.92,5.01,,,16.67,2014.0,False,9.116,10.869,2014-10-08,J MOL BIOL,0022-2836,0.5395885659610095,0.01740222461428059,0.5622533189809832,0.04646573376390384
4rkv,0.88,4.91,,,0.0,2014.0,False,9.272,9.811,2014-10-14,J MOL BIOL,0022-2836,0.7728142566678627,0.6108719052744886,0.9138858988159311,0.8609616074632221
4wo3,2.73,9.07,,,0.0,2014.0,False,18.237000000000002,24.332,2014-10-15,TO BE PUBLISHED,,0.5514890563329745,0.4259059921062074,0.5862935055615357,0.7491926803013994
4wo2,1.82,2.09,,,0.0,2014.0,False,21.0,22.3,2014-10-15,TO BE PUBLISHED,,0.7433919387633058,0.7104413347685683,0.8819519196268389,0.9535342662360962
4rne,1.01,7.79,,,6.25,2014.0,False,10.184999999999999,11.916,2014-10-24,J MOL BIOL,0022-2836,0.5178806362875253,0.0861141011840689,0.5156081808396125,0.2181557229996412
4rnk,2.08,0.0,,,0.0,2014.0,False,20.098,23.93,2014-10-24,BIOPOLYMERS,0006-3525,0.7412988876928597,0.5683530678148547,0.8794402583423035,0.8367420165052027
4ro4,2.04,5.13,,,0.0,2014.0,False,22.603,25.991999999999997,2014-10-27,BIOPOLYMERS,0006-3525,0.548857792130128,0.33548618586293505,0.579476139217797,0.6431646932185145
4rog,2.08,2.57,,,0.0,2014.0,False,21.678,21.926000000000002,2014-10-28,BIOPOLYMERS,0006-3525,0.7428537256309053,0.7104413347685683,0.8812343021169716,0.9535342662360962
4ron,2.39,7.71,,,0.0,2014.0,False,21.082,25.245,2014-10-28,BIOPOLYMERS,0006-3525,0.5352230594426504,0.4140653031933979,0.5504126300681736,0.738249013275924
4ro8,2.08,7.69,,,0.0,2014.0,False,22.542,26.571,2014-10-28,BIOPOLYMERS,0006-3525,0.4906709723717258,0.27879440258342303,0.4711158952278436,0.5645855758880517
4rok,2.16,5.14,,,0.0,2014.0,False,21.326,24.839,2014-10-28,BIOPOLYMERS,0006-3525,0.5905992106207392,0.46178686759956944,0.6623609616074633,0.771259418729817
4ro7,2.03,2.56,,,0.0,2014.0,False,22.186,25.134,2014-10-28,BIOPOLYMERS,0006-3525,0.6335366582944624,0.4294940796555436,0.7384284176533907,0.7509867240760675
4roo,2.37,2.58,,,0.0,2014.0,False,23.73,30.136000000000003,2014-10-28,BIOPOLYMERS,0006-3525,0.5127377108001435,0.07068532472192321,0.5062791532113383,0.18101901686401148
4rp2,2.32,5.13,,,0.0,2014.0,False,20.293,23.145,2014-10-29,BIOPOLYMERS,0006-3525,0.65410836024399,0.6006458557588805,0.7717976318622174,0.8561176892716182
4rp0,2.19,5.12,,,0.0,2014.0,False,22.23,23.105,2014-10-29,BIOPOLYMERS,0006-3525,0.6556631981820357,0.6017222820236814,0.77502691065662,0.8568353067814855
4rp1,2.27,10.26,,,0.0,2014.0,False,20.244,24.394,2014-10-29,BIOPOLYMERS,0006-3525,0.5357014711158953,0.3857194115536419,0.5522066738428417,0.7073914603516326
4roy,2.09,2.57,,,0.0,2014.0,False,22.167,25.032,2014-10-29,BIOPOLYMERS,0006-3525,0.6372443487621098,0.44241119483315394,0.7452457839971295,0.7595981341944743
4roz,2.08,7.73,,,0.0,2014.0,False,22.084,24.424,2014-10-29,BIOPOLYMERS,0006-3525,0.5657218036120081,0.48008611410118407,0.6158952278435594,0.7839971295299605
4ww3,2.8,27.42,,,0.86,2014.0,False,28.999999999999996,29.599999999999998,2014-11-10,PLOS ONE,1932-6203,0.1974644181318024,0.08719052744886975,0.07158234660925726,0.22120559741657697
4wzc,1.842,2.19,,,7.47,2014.0,False,20.46,25.81,2014-11-19,TO BE PUBLISHED,,0.3992345413228082,0.06458557588805167,0.3112665949049157,0.1652314316469322
4rum,2.6426,12.24,,,2.17,2014.0,False,19.39,23.11,2014-11-21,MOL CELL,1097-2765,0.4175935892835785,0.2766415500538213,0.3392536777897381,0.56243272335845
4x1a,0.89,0.0,,,0.0,2014.0,False,9.568999999999999,10.627,2014-11-24,ORGANOMETALLICS,0276-7333,0.8837459634015069,0.7104413347685683,0.9985647649802655,0.9535342662360962
4x18,1.05,0.0,,,0.0,2014.0,False,9.582,10.497,2014-11-24,ORGANOMETALLICS,0276-7333,0.8838655663198182,0.7104413347685683,0.9989235737351991,0.9535342662360962
4rzd,2.75,1.25,,,6.12,2014.0,False,21.21,22.770000000000003,2014-12-20,PNAS,0027-8424,0.5426982418371008,0.09006099748833872,0.5697883028345891,0.22748475062791532
4xk0,1.08,47.74,,,58.33,2015.0,False,14.399999999999999,14.399999999999999,2015-01-09,NUCLEIC ACIDS RES,1362-4962,0.34152613323765096,0.003588087549336204,0.21420882669537136,0.009867240760674561
4xno,1.985,5.85,,,0.0,2015.0,False,21.25,23.76,2015-01-15,J AM CHEM SOC,1520-5126,0.6219949766774309,0.5663796196627198,0.718335127377108,0.8351273771080014
4xnr,2.21,0.88,,,0.0,2015.0,False,20.0,22.0,2015-01-16,NATURE,1476-4687,0.7797512259299126,0.7104413347685683,0.9196268388948691,0.9535342662360962
4xqz,2.151,8.5,,,4.17,2015.0,False,23.06,29.970000000000002,2015-01-20,INORG CHEM,0020-1669,0.22282023681377824,0.07463222102619303,0.09006099748833872,0.19124506637961966
4xsn,1.452,2.63,,,0.0,2015.0,False,13.888773189372138,15.7,2015-01-22,INORG CHEM,0020-1669,0.8083961248654467,0.7104413347685683,0.9490491567994259,0.9535342662360962
4xwf,1.8,3.26,,,0.0,2015.0,False,20.96,24.93,2015-01-28,CELL CHEM BIOL,1074-5521,0.624686042339433,0.4528166487262289,0.7231790455687119,0.7664155005382132
4xw0,1.81,0.0,,,0.0,2015.0,False,22.37,29.84,2015-01-28,RNA,1469-9001,0.5776820954431289,0.077502691065662,0.6397560100466452,0.197524219590958
4xw1,2.302,3.5,,,0.0,2015.0,False,19.1,19.1,2015-01-28,RNA,1469-9001,0.7682693457720369,0.6977036239684248,0.9106566200215285,0.9024040186580553
4xw7,2.5,3.72,,,7.81,2015.0,False,24.95,27.35,2015-01-28,CELL CHEM BIOL,1074-5521,0.3199378064824782,0.0617151058485827,0.18550412630068175,0.15787585217079297
4xyj,3.1,15.89,,,0.21,2015.0,False,22.1,24.6,2015-02-02,NATURE,1476-4687,0.38117450065781605,0.242913527090061,0.27700035880875495,0.5136347326874776
4xy7,2.5,9.75,,,3.25,2015.0,False,19.400000000000002,21.2,2015-02-02,TO BE PUBLISHED,,0.4680062193517522,0.19483315392895587,0.4251883745963401,0.43882310728381774
4xyk,3.4,30.04,,,0.57,2015.0,False,25.6,28.999999999999996,2015-02-02,NATURE,1476-4687,0.20320535821074034,0.09544312881234301,0.07642626480086114,0.23860782203085756
4y1j,2.24,5.3,,,2.5,2015.0,False,19.93,24.15,2015-02-07,MOL CELL,1097-2765,0.45742136108121034,0.24560459275206314,0.4068891280947255,0.5156081808396125
4y1i,2.85,3.19,,,1.0,2015.0,False,19.28,22.35,2015-02-07,MOL CELL,1097-2765,0.6093170673364431,0.383745963401507,0.6978830283458917,0.7050592034445641
4y1n,3.0,12.36,,,2.17,2015.0,False,18.279999999999998,24.58,2015-02-08,NAT CHEM BIOL,1552-4469,0.36215763664633416,0.2766415500538213,0.2450663796196627,0.56243272335845
4y1o,2.95,6.71,,,0.39,2015.0,False,17.87,22.38,2015-02-08,NAT CHEM BIOL,1552-4469,0.5535821074034207,0.4086831718693936,0.5920344456404736,0.7332256907068533
4y1m,3.0,6.94,,,1.64,2015.0,False,21.66,25.21,2015-02-08,MOL CELL,1097-2765,0.4203444564047363,0.32831001076426264,0.3437387872264083,0.63329745245784
